Participant,Trial,FramesFromSubphaseOnset,TimeFromSubphaseOnset,GazeXAvg,GazeYAvg,Position,SceneType,TrackLoss,TargetLooks,Exclusion,Language,AgentType,SentenceType
KMAX003,Sem,23,767,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,24,800,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,25,833,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,26,867,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,27,900,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,28,933,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,29,967,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,30,1000,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,31,1033,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,32,1067,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,33,1100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,34,1133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,35,1167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,36,1200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,37,1233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,38,1267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,39,1300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,40,1333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,41,1367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,42,1400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,43,1433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,44,1467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,45,1500,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,46,1533,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,47,1567,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,48,1600,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,49,1633,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,50,1667,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,51,1700,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,52,1733,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,53,1767,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,54,1800,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,55,1833,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,56,1867,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,57,1900,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,58,1933,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,59,1967,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,60,2000,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,61,2033,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,62,2067,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,63,2100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,64,2133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,65,2167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,66,2200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,67,2233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,68,2267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,69,2300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,70,2333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,71,2367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,72,2400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,73,2433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Sem,74,2467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,0,0,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,1,33,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,2,67,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,3,100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,4,133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,5,167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,6,200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,7,233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,8,267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,9,300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,10,333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,11,367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,12,400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,13,433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,14,467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,15,500,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,16,533,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,17,567,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,18,600,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,19,633,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,20,667,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,21,700,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,22,733,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,23,767,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,24,800,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,25,833,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,26,867,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,27,900,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,28,933,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,29,967,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,30,1000,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,31,1033,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,32,1067,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,33,1100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,34,1133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,35,1167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,36,1200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,37,1233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,38,1267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,39,1300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,40,1333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,41,1367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,42,1400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,43,1433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,44,1467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,45,1500,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,46,1533,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,47,1567,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,48,1600,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,49,1633,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,50,1667,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,51,1700,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,52,1733,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,53,1767,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,54,1800,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,55,1833,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,56,1867,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,57,1900,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,58,1933,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,59,1967,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,60,2000,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,61,2033,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,62,2067,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,63,2100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,64,2133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,65,2167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,66,2200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,67,2233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,68,2267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,69,2300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,70,2333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,71,2367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,72,2400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,73,2433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Blick,74,2467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,0,0,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,1,33,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,2,67,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,3,100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,4,133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,5,167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,6,200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,7,233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,8,267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,9,300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,10,333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,11,367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,12,400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,13,433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,14,467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,15,500,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,16,533,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,17,567,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,18,600,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,19,633,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,20,667,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,21,700,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,22,733,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,23,767,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,24,800,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,25,833,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,26,867,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,27,900,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,28,933,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,29,967,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,30,1000,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,31,1033,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,32,1067,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,33,1100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,34,1133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,35,1167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,36,1200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,37,1233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,38,1267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,39,1300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,40,1333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,41,1367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,42,1400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,43,1433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,44,1467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,45,1500,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,46,1533,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,47,1567,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,48,1600,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,49,1633,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,50,1667,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,51,1700,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,52,1733,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,53,1767,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,54,1800,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,55,1833,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,56,1867,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,57,1900,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,58,1933,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,59,1967,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,60,2000,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,61,2033,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,62,2067,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,63,2100,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,64,2133,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,65,2167,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,66,2200,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,67,2233,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,68,2267,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,69,2300,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,70,2333,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,71,2367,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,72,2400,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,73,2433,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX003,Larp,74,2467,-999,-999,TrackLoss,.,1,0,1,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,0,0,679.37305,1132.4545,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,1,33,720.12785,1148.997,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,2,67,720.89845,1122.064,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,3,100,709.4836,1135.853,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,4,133,756.97395,866.5438,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,5,167,-999,-999,TrackLoss,.,1,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,6,200,-999,-999,TrackLoss,.,1,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,7,233,-999,-999,TrackLoss,.,1,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,8,267,-999,-999,TrackLoss,.,1,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,9,300,-999,-999,TrackLoss,.,1,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,10,333,748.45265,511.54835,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,11,367,748.45265,511.54835,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,12,400,723.13065,545.08975,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,13,433,-999,-999,TrackLoss,.,1,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,14,467,725.5402,620.21325,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,15,500,739.1666,630.6683,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,16,533,544.5162,561.27025,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,17,567,446.29255,544.31735,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,18,600,452.0445,536.3363,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,19,633,441.80645,542.23565,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,20,667,447.7557,549.38905,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,21,700,443.79865,539.0128,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,22,733,439.53955,522.3747,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,23,767,436.3534,543.9157,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,24,800,444.1746,542.133,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,25,833,436.1457,546.4074,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,26,867,153.2123,636.9049,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,27,900,445.42985,553.96495,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,28,933,440.0299,542.9784,Left,distractor,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,29,967,794.3819,488.5151,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,30,1000,1253.657,480.76495,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,31,1033,1598.2465,400.9875,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,32,1067,1544.976,526.7429,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,33,1100,1542.922,547.2209,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,34,1133,1544.5675,551.4458,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,35,1167,1533.6715,547.2486,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,36,1200,1522.4485,592.0612,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,37,1233,1544.3275,563.21455,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,38,1267,1529.7165,579.22395,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,39,1300,1546.528,543.9238,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,40,1333,1535.5345,556.9028,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,41,1367,1538.5295,561.58855,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,42,1400,1531.0625,562.87425,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,43,1433,1535.4865,643.7866,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,44,1467,1534.3155,676.02065,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,45,1500,1524.654,648.793,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,46,1533,1335.7285,905.7131,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,47,1567,1335.6895,917.4714,NA,.,0,0,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,48,1600,1339.6305,892.98405,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,49,1633,1505.7655,748.13475,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
KMAX009,Sem,50,1667,1507.217,757.4096,Right,target,0,1,0,Korean,DifferentAgent,OvertSubject
